Frequency,APSD,sd
23158.4,1.43311e-07,7.55514e-10
23161.6,1.45396e-07,7.6643e-10
23164.8,1.45533e-07,7.67163e-10
23168,1.45557e-07,7.67297e-10
23171.2,1.4435e-07,7.60851e-10
23174.4,1.45833e-07,7.68821e-10
23177.6,1.46446e-07,7.71903e-10
23180.8,1.45618e-07,7.67607e-10
23184,1.45364e-07,7.66309e-10
23187.2,1.459e-07,7.69125e-10
23190.4,1.455e-07,7.66975e-10
23193.6,1.45211e-07,7.65524e-10
23196.8,1.4573e-07,7.68218e-10
23200,1.44512e-07,7.61871e-10
23203.2,1.4483e-07,7.63479e-10
23206.4,1.44967e-07,7.64175e-10
23209.6,1.4514e-07,7.65068e-10
23212.8,1.4454e-07,7.619e-10
23216,1.44461e-07,7.6148e-10
23219.2,1.44447e-07,7.61369e-10
23222.4,1.43941e-07,7.5875e-10
23225.6,1.45527e-07,7.67081e-10
23228.8,1.45227e-07,7.65466e-10
23232,1.4402e-07,7.59183e-10
23235.2,1.43717e-07,7.57571e-10
23238.4,1.44119e-07,7.59735e-10
23241.6,1.44604e-07,7.62238e-10
23244.8,1.45608e-07,7.67578e-10
23248,1.45056e-07,7.6472e-10
23251.2,1.43416e-07,7.56097e-10
23254.4,1.44937e-07,7.64012e-10
23257.6,1.45871e-07,7.68972e-10
23260.8,1.447e-07,7.62847e-10
23264,1.44009e-07,7.59132e-10
23267.2,1.44477e-07,7.61604e-10
23270.4,1.44211e-07,7.60154e-10
23273.6,1.44353e-07,7.60907e-10
23276.8,1.44873e-07,7.63676e-10
23280,1.44858e-07,7.63577e-10
23283.2,1.44937e-07,7.64093e-10
23286.4,1.45138e-07,7.6504e-10
23289.6,1.45013e-07,7.64404e-10
23292.8,1.44892e-07,7.63734e-10
23296,1.44915e-07,7.63888e-10
23299.2,1.44965e-07,7.6415e-10
23302.4,1.4542e-07,7.66541e-10
23305.6,1.44794e-07,7.63192e-10
23308.8,1.43976e-07,7.58983e-10
23312,1.44623e-07,7.62465e-10
23315.2,1.45758e-07,7.68251e-10
23318.4,1.4503e-07,7.64434e-10
23321.6,1.43313e-07,7.5545e-10
23324.8,1.44408e-07,7.61195e-10
23328,1.45411e-07,7.66506e-10
23331.2,1.44779e-07,7.63258e-10
23334.4,1.44881e-07,7.63774e-10
23337.6,1.44318e-07,7.60859e-10
23340.8,1.43312e-07,7.55489e-10
23344,1.44181e-07,7.60034e-10
23347.2,1.44026e-07,7.59144e-10
23350.4,1.44484e-07,7.61639e-10
23353.6,1.46482e-07,7.72149e-10
23356.8,1.45647e-07,7.67731e-10
23360,1.44872e-07,7.63636e-10
23363.2,1.45205e-07,7.65494e-10
23366.4,1.44188e-07,7.60059e-10
23369.6,1.43855e-07,7.58333e-10
23372.8,1.44464e-07,7.61497e-10
23376,1.45242e-07,7.65653e-10
23379.2,1.4491e-07,7.63846e-10
23382.4,1.45179e-07,7.65276e-10
23385.6,1.45889e-07,7.69036e-10
23388.8,1.45414e-07,7.66515e-10
23392,1.45271e-07,7.65714e-10
23395.2,1.43891e-07,7.5844e-10
23398.4,1.43924e-07,7.58715e-10
23401.6,1.46219e-07,7.70848e-10
23404.8,1.45217e-07,7.65649e-10
23408,1.4556e-07,7.67308e-10
23411.2,1.46111e-07,7.70127e-10
23414.4,1.46549e-07,7.7252e-10
23417.6,1.4503e-07,7.64562e-10
23420.8,1.44124e-07,7.59784e-10
23424,1.43727e-07,7.57735e-10
23427.2,1.44458e-07,7.61403e-10
23430.4,1.452e-07,7.65311e-10
23433.6,1.45108e-07,7.64904e-10
23436.8,1.45081e-07,7.64873e-10
23440,1.45895e-07,7.69021e-10
23443.2,1.46033e-07,7.69707e-10
23446.4,1.44237e-07,7.60265e-10
23449.6,1.4473e-07,7.62987e-10
23452.8,1.45554e-07,7.67313e-10
23456,1.45423e-07,7.66607e-10
23459.2,1.44064e-07,7.59493e-10
23462.4,1.43898e-07,7.5875e-10
23465.6,1.44813e-07,7.6339e-10
23468.8,1.44636e-07,7.62418e-10
23472,1.44694e-07,7.6281e-10
23475.2,1.4479e-07,7.63321e-10
23478.4,1.45312e-07,7.65969e-10
23481.6,1.45406e-07,7.66515e-10
23484.8,1.4396e-07,7.5893e-10
23488,1.43616e-07,7.57048e-10
23491.2,1.45243e-07,7.65581e-10
23494.4,1.44401e-07,7.61189e-10
23497.6,1.45094e-07,7.64819e-10
23500.8,1.4446e-07,7.61481e-10
23504,1.44052e-07,7.59302e-10
23507.2,1.44938e-07,7.64082e-10
23510.4,1.45042e-07,7.64597e-10
23513.6,1.45072e-07,7.64756e-10
23516.8,1.44748e-07,7.63095e-10
23520,1.44512e-07,7.61739e-10
23523.2,1.43797e-07,7.57959e-10
23526.4,1.44609e-07,7.62404e-10
23529.6,1.45311e-07,7.66019e-10
23532.8,1.45923e-07,7.69128e-10
23536,1.45514e-07,7.67102e-10
23539.2,1.44763e-07,7.6315e-10
23542.4,1.44811e-07,7.63282e-10
23545.6,1.44482e-07,7.61538e-10
23548.8,1.4488e-07,7.63727e-10
23552,1.45276e-07,7.66005e-10
23555.2,1.45757e-07,7.68426e-10
23558.4,1.4563e-07,7.67668e-10
23561.6,1.44807e-07,7.63343e-10
23564.8,1.43973e-07,7.5894e-10
23568,1.44116e-07,7.59762e-10
23571.2,1.45271e-07,7.65826e-10
23574.4,1.44879e-07,7.63726e-10
23577.6,1.44856e-07,7.63519e-10
23580.8,1.45143e-07,7.65083e-10
23584,1.44444e-07,7.6142e-10
23587.2,1.44285e-07,7.60529e-10
23590.4,1.45079e-07,7.64747e-10
23593.6,1.45001e-07,7.64266e-10
23596.8,1.4523e-07,7.65527e-10
23600,1.44378e-07,7.61039e-10
23603.2,1.45045e-07,7.64552e-10
23606.4,1.44532e-07,7.61954e-10
23609.6,1.43756e-07,7.57785e-10
23612.8,1.44085e-07,7.59584e-10
23616,1.4464e-07,7.62423e-10
23619.2,1.44995e-07,7.64329e-10
23622.4,1.4482e-07,7.63415e-10
23625.6,1.4595e-07,7.69355e-10
23628.8,1.44603e-07,7.62368e-10
23632,1.44992e-07,7.64307e-10
23635.2,1.44763e-07,7.63106e-10
23638.4,1.43868e-07,7.58302e-10
23641.6,1.44948e-07,7.64065e-10
23644.8,1.45302e-07,7.65927e-10
23648,1.44899e-07,7.63799e-10
23651.2,1.45362e-07,7.66212e-10
23654.4,1.44962e-07,7.64074e-10
23657.6,1.45733e-07,7.68134e-10
23660.8,1.45782e-07,7.68484e-10
23664,1.45819e-07,7.68596e-10
23667.2,1.45894e-07,7.69064e-10
23670.4,1.43881e-07,7.58475e-10
23673.6,1.43715e-07,7.57534e-10
23676.8,1.43686e-07,7.574e-10
23680,1.44156e-07,7.59896e-10
23683.2,1.43986e-07,7.59005e-10
23686.4,1.43761e-07,7.57795e-10
23689.6,1.44815e-07,7.63397e-10
23692.8,1.44244e-07,7.60387e-10
23696,1.4428e-07,7.60702e-10
23699.2,1.44244e-07,7.60393e-10
23702.4,1.44227e-07,7.60245e-10
23705.6,1.44853e-07,7.63698e-10
23708.8,1.44742e-07,7.63002e-10
23712,1.45458e-07,7.66756e-10
23715.2,1.44232e-07,7.60349e-10
23718.4,1.44667e-07,7.62688e-10
23721.6,1.43971e-07,7.58935e-10
23724.8,1.44481e-07,7.61561e-10
23728,1.46331e-07,7.71314e-10
23731.2,1.45774e-07,7.68409e-10
23734.4,1.43937e-07,7.58842e-10
23737.6,1.44999e-07,7.64374e-10
23740.8,1.46425e-07,7.71845e-10
23744,1.46715e-07,7.73487e-10
23747.2,1.4511e-07,7.6499e-10
23750.4,1.4564e-07,7.6768e-10
23753.6,1.46007e-07,7.69577e-10
23756.8,1.45399e-07,7.66391e-10
23760,1.4463e-07,7.62417e-10
23763.2,1.45846e-07,7.68791e-10
23766.4,1.45734e-07,7.68238e-10
23769.6,1.44727e-07,7.62904e-10
23772.8,1.44852e-07,7.63568e-10
23776,1.44816e-07,7.63352e-10
23779.2,1.45012e-07,7.64383e-10
23782.4,1.45627e-07,7.67652e-10
23785.6,1.45876e-07,7.68956e-10
23788.8,1.44134e-07,7.59841e-10
23792,1.44867e-07,7.63687e-10
23795.2,1.46108e-07,7.70296e-10
23798.4,1.45002e-07,7.64379e-10
23801.6,1.44896e-07,7.63819e-10
23804.8,1.44734e-07,7.62985e-10
23808,1.44537e-07,7.61917e-10
23811.2,1.45085e-07,7.64699e-10
23814.4,1.44149e-07,7.59918e-10
23817.6,1.44285e-07,7.60567e-10
23820.8,1.45318e-07,7.66004e-10
23824,1.45817e-07,7.6864e-10
23827.2,1.45615e-07,7.67585e-10
23830.4,1.45261e-07,7.65745e-10
23833.6,1.45384e-07,7.66433e-10
23836.8,1.45683e-07,7.67849e-10
23840,1.45274e-07,7.65698e-10
23843.2,1.45356e-07,7.663e-10
23846.4,1.44675e-07,7.62607e-10
23849.6,1.45776e-07,7.68413e-10
23852.8,1.455e-07,7.67047e-10
23856,1.45068e-07,7.64727e-10
23859.2,1.44869e-07,7.63696e-10
23862.4,1.44016e-07,7.59114e-10
23865.6,1.43474e-07,7.56297e-10
23868.8,1.45065e-07,7.64739e-10
23872,1.4633e-07,7.71363e-10
23875.2,1.44374e-07,7.60983e-10
23878.4,1.43799e-07,7.57963e-10
23881.6,1.44158e-07,7.599e-10
23884.8,1.44413e-07,7.61229e-10
23888,1.44456e-07,7.61539e-10
23891.2,1.43552e-07,7.56766e-10
23894.4,1.44651e-07,7.62448e-10
23897.6,1.4438e-07,7.61131e-10
23900.8,1.43964e-07,7.58852e-10
23904,1.45742e-07,7.68198e-10
23907.2,1.43908e-07,7.58595e-10
23910.4,1.43782e-07,7.5797e-10
23913.6,1.44078e-07,7.59455e-10
23916.8,1.44813e-07,7.63365e-10
23920,1.44492e-07,7.61626e-10
23923.2,1.44254e-07,7.60364e-10
23926.4,1.45418e-07,7.6667e-10
23929.6,1.4669e-07,7.73398e-10
23932.8,1.46457e-07,7.72068e-10
23936,1.44655e-07,7.62495e-10
23939.2,1.44754e-07,7.63029e-10
23942.4,1.45674e-07,7.6794e-10
23945.6,1.43982e-07,7.58968e-10
23948.8,1.44237e-07,7.60384e-10
23952,1.44942e-07,7.64156e-10
23955.2,1.44299e-07,7.60581e-10
23958.4,1.43654e-07,7.57217e-10
23961.6,1.4408e-07,7.59465e-10
23964.8,1.45532e-07,7.67277e-10
23968,1.45835e-07,7.68825e-10
23971.2,1.44786e-07,7.63216e-10
23974.4,1.44046e-07,7.59324e-10
23977.6,1.45379e-07,7.66285e-10
23980.8,1.44217e-07,7.60302e-10
23984,1.43861e-07,7.58325e-10
23987.2,1.43885e-07,7.58483e-10
23990.4,1.43756e-07,7.5779e-10
23993.6,1.42817e-07,7.52806e-10
23996.8,1.42985e-07,7.53656e-10
24000,1.4415e-07,7.59917e-10
24003.2,1.44952e-07,7.64052e-10
24006.4,1.4465e-07,7.62417e-10
24009.6,1.44106e-07,7.59616e-10
24012.8,1.43803e-07,7.58055e-10
24016,1.4448e-07,7.6164e-10
24019.2,1.46667e-07,7.73264e-10
24022.4,1.46354e-07,7.71428e-10
24025.6,1.45332e-07,7.66112e-10
24028.8,1.4312e-07,7.54426e-10
24032,1.43463e-07,7.5629e-10
24035.2,1.45132e-07,7.65164e-10
24038.4,1.44939e-07,7.64014e-10
24041.6,1.45837e-07,7.68702e-10
24044.8,1.4504e-07,7.64483e-10
24048,1.45028e-07,7.64512e-10
24051.2,1.44734e-07,7.62924e-10
24054.4,1.43802e-07,7.57985e-10
24057.6,1.44696e-07,7.62701e-10
24060.8,1.45873e-07,7.68991e-10
24064,1.4521e-07,7.654e-10
24067.2,1.44733e-07,7.62926e-10
24070.4,1.45775e-07,7.68397e-10
24073.6,1.465e-07,7.7231e-10
24076.8,1.4493e-07,7.64026e-10
24080,1.45065e-07,7.64713e-10
24083.2,1.44882e-07,7.63777e-10
24086.4,1.43576e-07,7.56825e-10
24089.6,1.44598e-07,7.62218e-10
24092.8,1.43979e-07,7.58955e-10
24096,1.44754e-07,7.63096e-10
24099.2,1.4508e-07,7.6478e-10
24102.4,1.45161e-07,7.65172e-10
24105.6,1.45541e-07,7.67153e-10
24108.8,1.44975e-07,7.64125e-10
24112,1.45074e-07,7.64696e-10
24115.2,1.44183e-07,7.60012e-10
24118.4,1.4408e-07,7.5946e-10
24121.6,1.43979e-07,7.59061e-10
24124.8,1.45134e-07,7.64963e-10
24128,1.4558e-07,7.67405e-10
24131.2,1.43848e-07,7.58252e-10
24134.4,1.44761e-07,7.63221e-10
24137.6,1.45724e-07,7.68236e-10
24140.8,1.45925e-07,7.69248e-10
24144,1.44721e-07,7.62947e-10
24147.2,1.44779e-07,7.63181e-10
24150.4,1.44087e-07,7.59562e-10
24153.6,1.4368e-07,7.5744e-10
24156.8,1.44469e-07,7.61529e-10
24160,1.43858e-07,7.58233e-10
24163.2,1.44052e-07,7.59379e-10
24166.4,1.44233e-07,7.6041e-10
24169.6,1.45104e-07,7.64935e-10
24172.8,1.45821e-07,7.68722e-10
24176,1.44818e-07,7.63486e-10
24179.2,1.45149e-07,7.65249e-10
24182.4,1.45663e-07,7.67844e-10
24185.6,1.4521e-07,7.654e-10
24188.8,1.44206e-07,7.6009e-10
24192,1.44078e-07,7.59438e-10
24195.2,1.44589e-07,7.62076e-10
24198.4,1.44837e-07,7.6351e-10
24201.6,1.44506e-07,7.61727e-10
24204.8,1.45563e-07,7.67306e-10
24208,1.44976e-07,7.64159e-10
24211.2,1.44566e-07,7.62008e-10
24214.4,1.45225e-07,7.65547e-10
24217.6,1.45497e-07,7.66929e-10
24220.8,1.4529e-07,7.65835e-10
24224,1.44069e-07,7.5938e-10
24227.2,1.43892e-07,7.58451e-10
24230.4,1.44256e-07,7.60365e-10
24233.6,1.44109e-07,7.59665e-10
24236.8,1.4428e-07,7.60517e-10
24240,1.46128e-07,7.70424e-10
24243.2,1.46036e-07,7.69911e-10
24246.4,1.44979e-07,7.64265e-10
24249.6,1.4474e-07,7.63048e-10
24252.8,1.44811e-07,7.6331e-10
24256,1.44289e-07,7.60541e-10
24259.2,1.44743e-07,7.63002e-10
24262.4,1.45084e-07,7.64834e-10
24265.6,1.45152e-07,7.65287e-10
24268.8,1.4397e-07,7.59078e-10
24272,1.44211e-07,7.60225e-10
24275.2,1.44792e-07,7.63329e-10
24278.4,1.45304e-07,7.65944e-10
24281.6,1.45192e-07,7.65317e-10
24284.8,1.4429e-07,7.60532e-10
24288,1.44256e-07,7.60371e-10
24291.2,1.43831e-07,7.58184e-10
24294.4,1.44409e-07,7.61318e-10
24297.6,1.44885e-07,7.63793e-10
24300.8,1.4434e-07,7.6083e-10
24304,1.44606e-07,7.62295e-10
24307.2,1.43904e-07,7.58509e-10
24310.4,1.44549e-07,7.61925e-10
24313.6,1.44349e-07,7.60921e-10
24316.8,1.44544e-07,7.61961e-10
24320,1.45319e-07,7.66075e-10
24323.2,1.45026e-07,7.64437e-10
24326.4,1.44141e-07,7.59786e-10
24329.6,1.45013e-07,7.64347e-10
24332.8,1.45703e-07,7.67979e-10
24336,1.46431e-07,7.71995e-10
24339.2,1.46394e-07,7.7164e-10
24342.4,1.46007e-07,7.69649e-10
24345.6,1.44871e-07,7.63566e-10
24348.8,1.44519e-07,7.61777e-10
24352,1.4476e-07,7.63098e-10
24355.2,1.45127e-07,7.64998e-10
24358.4,1.45764e-07,7.68404e-10
24361.6,1.45158e-07,7.65214e-10
24364.8,1.44276e-07,7.60469e-10
24368,1.45732e-07,7.68195e-10
24371.2,1.46593e-07,7.7278e-10
24374.4,1.46108e-07,7.70242e-10
24377.6,1.44854e-07,7.63604e-10
24380.8,1.43601e-07,7.56959e-10
24384,1.45938e-07,7.69371e-10
24387.2,1.46777e-07,7.73735e-10
24390.4,1.45583e-07,7.67394e-10
24393.6,1.45915e-07,7.69198e-10
24396.8,1.46284e-07,7.71053e-10
24400,1.44695e-07,7.62766e-10
24403.2,1.45212e-07,7.65478e-10
24406.4,1.45461e-07,7.66747e-10
24409.6,1.45604e-07,7.6752e-10
24412.8,1.46583e-07,7.72735e-10
24416,1.45994e-07,7.69531e-10
24419.2,1.45153e-07,7.65131e-10
24422.4,1.43976e-07,7.58881e-10
24425.6,1.4358e-07,7.56799e-10
24428.8,1.43196e-07,7.54797e-10
24432,1.44387e-07,7.61168e-10
24435.2,1.45906e-07,7.69251e-10
24438.4,1.44757e-07,7.6314e-10
24441.6,1.45342e-07,7.661e-10
24444.8,1.45624e-07,7.67691e-10
24448,1.4597e-07,7.69483e-10
24451.2,1.46138e-07,7.70492e-10
24454.4,1.45053e-07,7.64655e-10
24457.6,1.45298e-07,7.65833e-10
24460.8,1.44996e-07,7.64226e-10
24464,1.43733e-07,7.57587e-10
24467.2,1.4382e-07,7.5805e-10
24470.4,1.44189e-07,7.60005e-10
24473.6,1.44352e-07,7.60955e-10
24476.8,1.45188e-07,7.65329e-10
24480,1.44459e-07,7.61399e-10
24483.2,1.44355e-07,7.60886e-10
24486.4,1.45179e-07,7.6526e-10
24489.6,1.45755e-07,7.6842e-10
24492.8,1.46485e-07,7.72259e-10
24496,1.44786e-07,7.63136e-10
24499.2,1.44207e-07,7.60175e-10
24502.4,1.43639e-07,7.57205e-10
24505.6,1.43097e-07,7.5425e-10
24508.8,1.45031e-07,7.64531e-10
24512,1.46353e-07,7.71449e-10
24515.2,1.45282e-07,7.65827e-10
24518.4,1.43492e-07,7.56398e-10
24521.6,1.43749e-07,7.57842e-10
24524.8,1.44885e-07,7.63776e-10
24528,1.44483e-07,7.61655e-10
24531.2,1.44112e-07,7.59879e-10
24534.4,1.44117e-07,7.59782e-10
24537.6,1.44953e-07,7.6406e-10
24540.8,1.44811e-07,7.63331e-10
24544,1.44148e-07,7.59811e-10
24547.2,1.44397e-07,7.61122e-10
24550.4,1.44538e-07,7.61979e-10
24553.6,1.4498e-07,7.64212e-10
24556.8,1.44589e-07,7.62225e-10
24560,1.45578e-07,7.67353e-10
24563.2,1.45307e-07,7.6595e-10
24566.4,1.44843e-07,7.63481e-10
24569.6,1.44938e-07,7.63963e-10
24572.8,1.46257e-07,7.70941e-10
24576,1.44849e-07,7.63508e-10
24579.2,1.45081e-07,7.64705e-10
24582.4,1.44615e-07,7.62365e-10
24585.6,1.44522e-07,7.61895e-10
24588.8,1.4499e-07,7.64336e-10
24592,1.44957e-07,7.64137e-10
24595.2,1.44427e-07,7.61378e-10
24598.4,1.44089e-07,7.59645e-10
24601.6,1.44975e-07,7.64196e-10
24604.8,1.44329e-07,7.60794e-10
24608,1.43498e-07,7.56395e-10
24611.2,1.43709e-07,7.57506e-10
24614.4,1.44348e-07,7.60853e-10
24617.6,1.45375e-07,7.66251e-10
24620.8,1.4589e-07,7.6899e-10
24624,1.45206e-07,7.65455e-10
24627.2,1.44797e-07,7.63276e-10
24630.4,1.43789e-07,7.58017e-10
24633.6,1.44351e-07,7.60877e-10
24636.8,1.4427e-07,7.60396e-10
24640,1.44143e-07,7.59743e-10
24643.2,1.45157e-07,7.65188e-10
24646.4,1.45815e-07,7.68705e-10
24649.6,1.4541e-07,7.66512e-10
24652.8,1.45197e-07,7.65362e-10
24656,1.45225e-07,7.6556e-10
24659.2,1.4519e-07,7.65369e-10
24662.4,1.45652e-07,7.67745e-10
24665.6,1.44716e-07,7.62854e-10
24668.8,1.44145e-07,7.59894e-10
24672,1.44466e-07,7.6148e-10
24675.2,1.45657e-07,7.67789e-10
24678.4,1.46049e-07,7.69971e-10
24681.6,1.44034e-07,7.59338e-10
24684.8,1.4371e-07,7.57651e-10
24688,1.44665e-07,7.62564e-10
24691.2,1.44269e-07,7.6043e-10
24694.4,1.45353e-07,7.66149e-10
24697.6,1.45151e-07,7.65079e-10
24700.8,1.46367e-07,7.71528e-10
24704,1.45995e-07,7.69531e-10
24707.2,1.45813e-07,7.68654e-10
24710.4,1.45344e-07,7.66117e-10
24713.6,1.45035e-07,7.6448e-10
24716.8,1.44097e-07,7.59569e-10
24720,1.43439e-07,7.561e-10
24723.2,1.43794e-07,7.57949e-10
24726.4,1.44396e-07,7.61142e-10
24729.6,1.44894e-07,7.63815e-10
24732.8,1.45419e-07,7.66586e-10
24736,1.4572e-07,7.68151e-10
24739.2,1.45753e-07,7.68362e-10
24742.4,1.44558e-07,7.62013e-10
24745.6,1.44683e-07,7.62596e-10
24748.8,1.44619e-07,7.6236e-10
24752,1.44874e-07,7.63775e-10
24755.2,1.43957e-07,7.58872e-10
24758.4,1.43935e-07,7.58781e-10
24761.6,1.45073e-07,7.64755e-10
24764.8,1.4409e-07,7.59484e-10
24768,1.45019e-07,7.64457e-10
24771.2,1.44836e-07,7.63549e-10
24774.4,1.44553e-07,7.62068e-10
24777.6,1.45135e-07,7.65149e-10
24780.8,1.45711e-07,7.68162e-10
24784,1.4442e-07,7.61256e-10
24787.2,1.44024e-07,7.59279e-10
24790.4,1.44678e-07,7.62728e-10
24793.6,1.4507e-07,7.64674e-10
24796.8,1.45348e-07,7.66176e-10
24800,1.45421e-07,7.6652e-10
24803.2,1.44264e-07,7.60417e-10
24806.4,1.44016e-07,7.59231e-10
24809.6,1.43256e-07,7.55191e-10
24812.8,1.43506e-07,7.56594e-10
24816,1.44406e-07,7.61221e-10
24819.2,1.44117e-07,7.59662e-10
24822.4,1.43801e-07,7.5798e-10
24825.6,1.44185e-07,7.6001e-10
24828.8,1.45583e-07,7.67358e-10
24832,1.45793e-07,7.68585e-10
24835.2,1.45182e-07,7.65278e-10
24838.4,1.44779e-07,7.63199e-10
24841.6,1.43668e-07,7.57342e-10
24844.8,1.43886e-07,7.58414e-10
24848,1.45478e-07,7.66846e-10
24851.2,1.45096e-07,7.64836e-10
24854.4,1.44854e-07,7.63523e-10
24857.6,1.44551e-07,7.6206e-10
24860.8,1.4457e-07,7.62101e-10
24864,1.43237e-07,7.55039e-10
24867.2,1.43936e-07,7.58752e-10
24870.4,1.44838e-07,7.63484e-10
24873.6,1.44695e-07,7.62761e-10
24876.8,1.44352e-07,7.60934e-10
24880,1.4533e-07,7.66029e-10
24883.2,1.45923e-07,7.69341e-10
24886.4,1.44459e-07,7.61439e-10
24889.6,1.44731e-07,7.62883e-10
24892.8,1.44207e-07,7.60192e-10
24896,1.45308e-07,7.66018e-10
24899.2,1.44401e-07,7.61174e-10
24902.4,1.44295e-07,7.60639e-10
24905.6,1.45681e-07,7.67925e-10
24908.8,1.44427e-07,7.61274e-10
24912,1.44757e-07,7.63015e-10
24915.2,1.44208e-07,7.60221e-10
24918.4,1.44399e-07,7.61275e-10
24921.6,1.44809e-07,7.63393e-10
24924.8,1.44616e-07,7.62328e-10
24928,1.45899e-07,7.69074e-10
24931.2,1.46802e-07,7.73841e-10
24934.4,1.44722e-07,7.62932e-10
24937.6,1.45073e-07,7.64663e-10
24940.8,1.45509e-07,7.67108e-10
24944,1.45697e-07,7.68177e-10
24947.2,1.44384e-07,7.6127e-10
24950.4,1.43858e-07,7.58586e-10
24953.6,1.44328e-07,7.60837e-10
24956.8,1.45068e-07,7.64674e-10
24960,1.4565e-07,7.67823e-10
24963.2,1.44924e-07,7.64037e-10
24966.4,1.45601e-07,7.67532e-10
24969.6,1.44422e-07,7.61348e-10
24972.8,1.43798e-07,7.58084e-10
24976,1.4425e-07,7.60397e-10
24979.2,1.44436e-07,7.61395e-10
24982.4,1.45094e-07,7.6481e-10
24985.6,1.45234e-07,7.65575e-10
24988.8,1.44865e-07,7.63644e-10
24992,1.45238e-07,7.65626e-10
24995.2,1.45873e-07,7.68902e-10
24998.4,1.45869e-07,7.68958e-10
25001.6,1.45753e-07,7.68305e-10
25004.8,1.44208e-07,7.60222e-10
25008,1.42898e-07,7.53305e-10
25011.2,1.45356e-07,7.66272e-10
25014.4,1.45427e-07,7.66604e-10
25017.6,1.45108e-07,7.65041e-10
25020.8,1.45326e-07,7.66079e-10
25024,1.44655e-07,7.62484e-10
25027.2,1.43326e-07,7.55485e-10
25030.4,1.44246e-07,7.60423e-10
25033.6,1.4482e-07,7.63327e-10
25036.8,1.45515e-07,7.66989e-10
25040,1.44609e-07,7.62232e-10
25043.2,1.46147e-07,7.70344e-10
25046.4,1.45858e-07,7.68832e-10
25049.6,1.44705e-07,7.62825e-10
25052.8,1.4334e-07,7.55765e-10
25056,1.44203e-07,7.60103e-10
25059.2,1.44712e-07,7.628e-10
25062.4,1.43886e-07,7.58444e-10
25065.6,1.44129e-07,7.59735e-10
25068.8,1.44372e-07,7.60942e-10
25072,1.4496e-07,7.64197e-10
25075.2,1.44839e-07,7.63482e-10
25078.4,1.44187e-07,7.60046e-10
25081.6,1.45635e-07,7.67614e-10
25084.8,1.44629e-07,7.62544e-10
25088,1.44522e-07,7.6194e-10
25091.2,1.44633e-07,7.62382e-10
25094.4,1.44305e-07,7.60668e-10
25097.6,1.45242e-07,7.65621e-10
25100.8,1.44685e-07,7.6265e-10
25104,1.43933e-07,7.58837e-10
25107.2,1.43961e-07,7.58834e-10
25110.4,1.45222e-07,7.65503e-10
25113.6,1.45763e-07,7.68362e-10
25116.8,1.44909e-07,7.63827e-10
25120,1.44142e-07,7.59837e-10
25123.2,1.44826e-07,7.63406e-10
25126.4,1.45532e-07,7.67172e-10
25129.6,1.43924e-07,7.58713e-10
25132.8,1.44664e-07,7.62622e-10
25136,1.44703e-07,7.62768e-10
25139.2,1.454e-07,7.66478e-10
25142.4,1.46144e-07,7.70401e-10
25145.6,1.45178e-07,7.65229e-10
25148.8,1.45663e-07,7.67836e-10
25152,1.45854e-07,7.68885e-10
25155.2,1.44919e-07,7.63911e-10
25158.4,1.45587e-07,7.67389e-10
25161.6,1.43844e-07,7.5818e-10
25164.8,1.43546e-07,7.56617e-10
25168,1.45086e-07,7.6474e-10
25171.2,1.45791e-07,7.6855e-10
25174.4,1.44657e-07,7.62669e-10
25177.6,1.43263e-07,7.5516e-10
25180.8,1.4469e-07,7.62675e-10
25184,1.43673e-07,7.57317e-10
25187.2,1.43782e-07,7.5792e-10
25190.4,1.45743e-07,7.68233e-10
25193.6,1.44969e-07,7.64195e-10
25196.8,1.44464e-07,7.6162e-10
25200,1.44535e-07,7.61877e-10
25203.2,1.4494e-07,7.63981e-10
25206.4,1.45598e-07,7.67532e-10
25209.6,1.45637e-07,7.67702e-10
25212.8,1.43954e-07,7.5889e-10
25216,1.4432e-07,7.607e-10
25219.2,1.44841e-07,7.63577e-10
25222.4,1.44641e-07,7.62436e-10
25225.6,1.45511e-07,7.67046e-10
25228.8,1.45689e-07,7.67958e-10
25232,1.44863e-07,7.6365e-10
25235.2,1.44183e-07,7.60019e-10
25238.4,1.44288e-07,7.60628e-10
25241.6,1.45277e-07,7.65745e-10
25244.8,1.45773e-07,7.68352e-10
25248,1.44453e-07,7.61395e-10
25251.2,1.45601e-07,7.675e-10
25254.4,1.4619e-07,7.70621e-10
25257.6,1.4542e-07,7.66518e-10
25260.8,1.44607e-07,7.6236e-10
25264,1.44038e-07,7.5928e-10
25267.2,1.44574e-07,7.62216e-10
25270.4,1.43857e-07,7.58372e-10
25273.6,1.43899e-07,7.58548e-10
25276.8,1.45218e-07,7.65515e-10
25280,1.44978e-07,7.6425e-10
25283.2,1.44462e-07,7.61503e-10
25286.4,1.44119e-07,7.59715e-10
25289.6,1.44125e-07,7.59749e-10
25292.8,1.43839e-07,7.58225e-10
25296,1.43997e-07,7.59012e-10
25299.2,1.45569e-07,7.67362e-10
25302.4,1.44496e-07,7.61648e-10
25305.6,1.44696e-07,7.62742e-10
25308.8,1.44725e-07,7.62923e-10
25312,1.44445e-07,7.6141e-10
25315.2,1.44026e-07,7.59178e-10
25318.4,1.44217e-07,7.60212e-10
25321.6,1.4462e-07,7.62386e-10
25324.8,1.43595e-07,7.56941e-10
25328,1.43622e-07,7.57049e-10
